Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
AUG-20230127-ELE-1,2023-01-27,CUST-33291,Male,38,Electronics,2,1061,2122
AUG-20230127-BEA-1,2023-01-27,CUST-82146,Female,30,Beauty,5,72,360
AUG-20230127-BEA-0,2023-01-27,CUST-21871,Male,29,Beauty,5,42,210
AUG-20230128-CLO-1,2023-01-28,CUST-99570,Female,39,Clothing,1,173,173
AUG-20230128-CLO-0,2023-01-28,CUST-70920,Male,29,Clothing,1,59,59
AUG-20230128-ELE-2,2023-01-28,CUST-35431,Male,38,Electronics,1,307,307
AUG-20230128-ELE-1,2023-01-28,CUST-38602,Male,31,Electronics,1,1044,1044
AUG-20230128-CLO-2,2023-01-28,CUST-74027,Male,20,Clothing,3,283,849
AUG-20230128-BEA-2,2023-01-28,CUST-63352,Female,20,Beauty,2,55,110
AUG-20230128-BEA-1,2023-01-28,CUST-43361,Female,23,Beauty,4,67,268
AUG-20230128-BEA-0,2023-01-28,CUST-39300,Male,20,Beauty,3,196,588
AUG-20230128-ELE-0,2023-01-28,CUST-13631,Female,20,Electronics,1,360,360
AUG-20230129-CLO-2,2023-01-29,CUST-77260,Female,21,Clothing,1,354,354
AUG-20230129-CLO-1,2023-01-29,CUST-74028,Male,36,Clothing,1,336,336
AUG-20230129-CLO-0,2023-01-29,CUST-96250,Female,32,Clothing,3,330,990
AUG-20230129-ELE-3,2023-01-29,CUST-89751,Male,27,Electronics,1,1315,1315
AUG-20230129-ELE-2,2023-01-29,CUST-60408,Male,38,Electronics,1,262,262
AUG-20230129-ELE-1,2023-01-29,CUST-94080,Male,18,Electronics,1,1479,1479
AUG-20230129-BEA-4,2023-01-29,CUST-68279,Female,31,Beauty,4,42,168
AUG-20230129-BEA-3,2023-01-29,CUST-49071,Female,23,Beauty,2,158,316
AUG-20230129-BEA-2,2023-01-29,CUST-16910,Female,33,Beauty,1,162,162
AUG-20230129-BEA-1,2023-01-29,CUST-16979,Female,30,Beauty,2,83,166
AUG-20230129-BEA-0,2023-01-29,CUST-86295,Male,22,Beauty,5,37,185
AUG-20230129-CLO-3,2023-01-29,CUST-91942,Female,28,Clothing,3,253,759
AUG-20230129-ELE-0,2023-01-29,CUST-87811,Male,24,Electronics,2,1252,2504
AUG-20230130-CLO-0,2023-01-30,CUST-16643,Female,42,Clothing,1,378,378
AUG-20230130-ELE-4,2023-01-30,CUST-25379,Male,36,Electronics,2,393,786
AUG-20230130-CLO-2,2023-01-30,CUST-52092,Male,28,Clothing,2,253,506
AUG-20230130-CLO-1,2023-01-30,CUST-24226,Female,27,Clothing,2,73,146
AUG-20230130-ELE-3,2023-01-30,CUST-69796,Male,27,Electronics,2,1032,2064
AUG-20230130-BEA-0,2023-01-30,CUST-75095,Male,32,Beauty,5,137,685
AUG-20230130-ELE-1,2023-01-30,CUST-99822,Male,26,Electronics,2,1230,2460
AUG-20230130-ELE-0,2023-01-30,CUST-94899,Male,36,Electronics,1,316,316
AUG-20230130-BEA-2,2023-01-30,CUST-90102,Female,24,Beauty,2,180,360
AUG-20230130-BEA-1,2023-01-30,CUST-72946,Male,28,Beauty,5,32,160
AUG-20230130-ELE-2,2023-01-30,CUST-19596,Male,36,Electronics,2,1476,2952
AUG-20230131-CLO-3,2023-01-31,CUST-51800,Male,22,Clothing,1,250,250
AUG-20230131-CLO-2,2023-01-31,CUST-10162,Male,23,Clothing,2,385,770
AUG-20230131-CLO-1,2023-01-31,CUST-11431,Male,27,Clothing,1,82,82
AUG-20230131-CLO-0,2023-01-31,CUST-23493,Female,28,Clothing,1,151,151
AUG-20230131-ELE-3,2023-01-31,CUST-66614,Male,36,Electronics,2,1442,2884
AUG-20230131-ELE-2,2023-01-31,CUST-32436,Female,37,Electronics,2,796,1592
AUG-20230131-ELE-1,2023-01-31,CUST-93369,Male,28,Electronics,1,782,782
AUG-20230131-ELE-0,2023-01-31,CUST-18329,Female,24,Electronics,1,345,345
AUG-20230131-BEA-3,2023-01-31,CUST-40254,Female,29,Beauty,4,74,296
AUG-20230131-BEA-2,2023-01-31,CUST-43787,Female,22,Beauty,3,78,234
AUG-20230131-BEA-1,2023-01-31,CUST-60288,Female,24,Beauty,1,173,173
AUG-20230131-BEA-0,2023-01-31,CUST-20258,Female,33,Beauty,5,191,955
AUG-20230201-CLO-3,2023-02-01,CUST-20800,Female,27,Clothing,3,245,735
AUG-20230201-CLO-2,2023-02-01,CUST-84071,Male,18,Clothing,3,176,528
AUG-20230201-CLO-1,2023-02-01,CUST-78673,Male,22,Clothing,1,55,55
AUG-20230201-ELE-2,2023-02-01,CUST-17521,Male,36,Electronics,1,488,488
AUG-20230201-CLO-0,2023-02-01,CUST-77169,Female,26,Clothing,3,135,405
AUG-20230201-ELE-0,2023-02-01,CUST-39055,Male,26,Electronics,1,586,586
AUG-20230201-BEA-2,2023-02-01,CUST-32669,Male,31,Beauty,5,202,1010
AUG-20230201-BEA-1,2023-02-01,CUST-76707,Male,18,Beauty,2,190,380
AUG-20230201-BEA-0,2023-02-01,CUST-60026,Female,18,Beauty,3,113,339
AUG-20230201-ELE-1,2023-02-01,CUST-39300,Female,36,Electronics,1,606,606
AUG-20230202-CLO-3,2023-02-02,CUST-10645,Male,24,Clothing,1,320,320
AUG-20230202-CLO-2,2023-02-02,CUST-34217,Male,31,Clothing,1,180,180
AUG-20230202-CLO-1,2023-02-02,CUST-30095,Male,22,Clothing,2,274,548
AUG-20230202-CLO-0,2023-02-02,CUST-64400,Female,32,Clothing,1,61,61
AUG-20230202-ELE-4,2023-02-02,CUST-65661,Male,37,Electronics,1,467,467
AUG-20230202-ELE-3,2023-02-02,CUST-99087,Male,39,Electronics,2,1134,2268
AUG-20230202-ELE-2,2023-02-02,CUST-89473,Female,27,Electronics,1,1102,1102
AUG-20230202-ELE-0,2023-02-02,CUST-17239,Female,19,Electronics,2,358,716
AUG-20230202-BEA-4,2023-02-02,CUST-89025,Male,23,Beauty,4,53,212
AUG-20230202-BEA-3,2023-02-02,CUST-28658,Female,25,Beauty,4,125,500
AUG-20230202-BEA-2,2023-02-02,CUST-39118,Female,25,Beauty,2,57,114
AUG-20230202-BEA-1,2023-02-02,CUST-66700,Female,28,Beauty,4,119,476
AUG-20230202-BEA-0,2023-02-02,CUST-88707,Female,22,Beauty,2,158,316
AUG-20230202-ELE-1,2023-02-02,CUST-16971,Female,33,Electronics,1,437,437
AUG-20230203-ELE-3,2023-02-03,CUST-60939,Female,39,Electronics,1,648,648
AUG-20230203-CLO-2,2023-02-03,CUST-94866,Male,23,Clothing,1,135,135
AUG-20230203-CLO-1,2023-02-03,CUST-44518,Female,27,Clothing,1,381,381
AUG-20230203-CLO-3,2023-02-03,CUST-89676,Female,34,Clothing,3,171,513
AUG-20230203-ELE-4,2023-02-03,CUST-93297,Female,34,Electronics,1,419,419
AUG-20230203-ELE-2,2023-02-03,CUST-81906,Male,41,Electronics,1,336,336
AUG-20230203-CLO-0,2023-02-03,CUST-56738,Female,27,Clothing,1,368,368
AUG-20230203-ELE-0,2023-02-03,CUST-77494,Male,28,Electronics,1,1101,1101
AUG-20230203-BEA-4,2023-02-03,CUST-42602,Female,30,Beauty,4,171,684
AUG-20230203-BEA-3,2023-02-03,CUST-91557,Female,23,Beauty,3,52,156
AUG-20230203-BEA-2,2023-02-03,CUST-28099,Male,24,Beauty,2,187,374
AUG-20230203-BEA-1,2023-02-03,CUST-46116,Female,30,Beauty,4,57,228
AUG-20230203-BEA-0,2023-02-03,CUST-36475,Female,29,Beauty,1,172,172
AUG-20230203-ELE-1,2023-02-03,CUST-46598,Male,34,Electronics,2,332,664
AUG-20230204-CLO-2,2023-02-04,CUST-52752,Male,19,Clothing,2,433,866
AUG-20230204-CLO-1,2023-02-04,CUST-21093,Female,29,Clothing,2,134,268
AUG-20230204-CLO-0,2023-02-04,CUST-71944,Male,30,Clothing,1,383,383
AUG-20230204-ELE-2,2023-02-04,CUST-36649,Male,28,Electronics,2,409,818
AUG-20230204-ELE-0,2023-02-04,CUST-59812,Female,28,Electronics,1,764,764
AUG-20230204-BEA-2,2023-02-04,CUST-96710,Female,21,Beauty,1,157,157
AUG-20230204-BEA-1,2023-02-04,CUST-24849,Female,21,Beauty,1,107,107
AUG-20230204-BEA-0,2023-02-04,CUST-56733,Male,24,Beauty,1,158,158
AUG-20230204-ELE-1,2023-02-04,CUST-95436,Male,20,Electronics,2,1277,2554
AUG-20230205-ELE-2,2023-02-05,CUST-88279,Male,31,Electronics,2,234,468
AUG-20230205-CLO-2,2023-02-05,CUST-92909,Male,29,Clothing,2,205,410
AUG-20230205-CLO-1,2023-02-05,CUST-62893,Female,34,Clothing,1,414,414
AUG-20230205-CLO-0,2023-02-05,CUST-13321,Female,19,Clothing,1,154,154
AUG-20230205-ELE-1,2023-02-05,CUST-62781,Female,45,Electronics,1,1168,1168
AUG-20230205-BEA-0,2023-02-05,CUST-39033,Female,27,Beauty,3,175,525
AUG-20230205-BEA-4,2023-02-05,CUST-80448,Female,24,Beauty,1,41,41
AUG-20230205-BEA-3,2023-02-05,CUST-26724,Female,23,Beauty,4,163,652
AUG-20230205-BEA-2,2023-02-05,CUST-68557,Female,22,Beauty,5,81,405
AUG-20230205-BEA-1,2023-02-05,CUST-83869,Female,24,Beauty,5,148,740
AUG-20230205-ELE-0,2023-02-05,CUST-59334,Female,22,Electronics,1,1124,1124
AUG-20230206-CLO-0,2023-02-06,CUST-89003,Female,30,Clothing,2,343,686
AUG-20230206-CLO-4,2023-02-06,CUST-21120,Male,29,Clothing,3,176,528
AUG-20230206-CLO-3,2023-02-06,CUST-94526,Male,19,Clothing,1,106,106
AUG-20230206-CLO-2,2023-02-06,CUST-50603,Female,36,Clothing,1,216,216
AUG-20230206-CLO-1,2023-02-06,CUST-25434,Female,35,Clothing,1,109,109
AUG-20230206-ELE-3,2023-02-06,CUST-46268,Female,30,Electronics,2,481,962
AUG-20230206-BEA-0,2023-02-06,CUST-88931,Female,23,Beauty,2,177,354
AUG-20230206-ELE-1,2023-02-06,CUST-44624,Female,24,Electronics,1,461,461
AUG-20230206-ELE-0,2023-02-06,CUST-81975,Male,35,Electronics,1,587,587
AUG-20230206-BEA-2,2023-02-06,CUST-84637,Female,22,Beauty,2,80,160
AUG-20230206-BEA-1,2023-02-06,CUST-46636,Female,18,Beauty,1,194,194
AUG-20230206-ELE-2,2023-02-06,CUST-82982,Male,37,Electronics,2,243,486
AUG-20230207-CLO-3,2023-02-07,CUST-87988,Female,26,Clothing,1,202,202
AUG-20230207-CLO-2,2023-02-07,CUST-67169,Male,30,Clothing,3,326,978
AUG-20230207-CLO-1,2023-02-07,CUST-85250,Male,35,Clothing,1,355,355
AUG-20230207-CLO-0,2023-02-07,CUST-10340,Male,26,Clothing,2,155,310
AUG-20230207-ELE-2,2023-02-07,CUST-18556,Male,34,Electronics,1,504,504
AUG-20230207-ELE-1,2023-02-07,CUST-52261,Male,24,Electronics,1,316,316
AUG-20230207-BEA-3,2023-02-07,CUST-83851,Male,21,Beauty,2,152,304
AUG-20230207-BEA-2,2023-02-07,CUST-89674,Male,21,Beauty,3,77,231
AUG-20230207-BEA-1,2023-02-07,CUST-99859,Female,26,Beauty,3,98,294
AUG-20230207-BEA-0,2023-02-07,CUST-27438,Female,26,Beauty,2,145,290
AUG-20230207-ELE-0,2023-02-07,CUST-28800,Male,31,Electronics,2,1004,2008
AUG-20230208-ELE-3,2023-02-08,CUST-61919,Female,31,Electronics,1,1150,1150
AUG-20230208-CLO-3,2023-02-08,CUST-21390,Female,26,Clothing,1,239,239
AUG-20230208-CLO-2,2023-02-08,CUST-96156,Female,28,Clothing,1,50,50
AUG-20230208-CLO-1,2023-02-08,CUST-20503,Female,31,Clothing,3,218,654
AUG-20230208-CLO-0,2023-02-08,CUST-68653,Female,35,Clothing,1,203,203
AUG-20230208-ELE-2,2023-02-08,CUST-12384,Male,38,Electronics,1,305,305
AUG-20230208-ELE-4,2023-02-08,CUST-29337,Female,39,Electronics,2,901,1802
AUG-20230208-ELE-0,2023-02-08,CUST-46593,Male,34,Electronics,1,902,902
AUG-20230208-BEA-0,2023-02-08,CUST-48975,Female,26,Beauty,4,144,576
AUG-20230208-BEA-1,2023-02-08,CUST-13630,Female,24,Beauty,2,39,78
AUG-20230208-BEA-2,2023-02-08,CUST-56099,Female,28,Beauty,4,34,136
AUG-20230208-ELE-1,2023-02-08,CUST-63410,Female,31,Electronics,2,988,1976
AUG-20230208-BEA-3,2023-02-08,CUST-76418,Female,25,Beauty,2,42,84
AUG-20230208-BEA-4,2023-02-08,CUST-89063,Female,26,Beauty,2,131,262
AUG-20230209-CLO-2,2023-02-09,CUST-81121,Female,33,Clothing,1,109,109
AUG-20230209-CLO-1,2023-02-09,CUST-56101,Male,22,Clothing,2,103,206
AUG-20230209-CLO-0,2023-02-09,CUST-11589,Female,29,Clothing,2,123,246
AUG-20230209-ELE-2,2023-02-09,CUST-38454,Male,29,Electronics,1,936,936
AUG-20230209-ELE-3,2023-02-09,CUST-40750,Male,32,Electronics,1,1269,1269
AUG-20230209-ELE-0,2023-02-09,CUST-56092,Male,36,Electronics,2,1380,2760
AUG-20230209-BEA-2,2023-02-09,CUST-22449,Female,27,Beauty,2,192,384
AUG-20230209-BEA-1,2023-02-09,CUST-51869,Female,28,Beauty,3,128,384
AUG-20230209-BEA-0,2023-02-09,CUST-58511,Female,23,Beauty,1,61,61
AUG-20230209-ELE-1,2023-02-09,CUST-80263,Female,34,Electronics,1,1089,1089
AUG-20230210-ELE-3,2023-02-10,CUST-32005,Male,33,Electronics,2,985,1970
AUG-20230210-CLO-3,2023-02-10,CUST-43002,Male,28,Clothing,2,116,232
AUG-20230210-CLO-2,2023-02-10,CUST-68283,Female,33,Clothing,2,51,102
AUG-20230210-CLO-1,2023-02-10,CUST-61168,Male,30,Clothing,2,367,734
AUG-20230210-ELE-4,2023-02-10,CUST-77055,Female,30,Electronics,2,1218,2436
AUG-20230210-ELE-2,2023-02-10,CUST-64040,Male,38,Electronics,2,741,1482
AUG-20230210-CLO-0,2023-02-10,CUST-91423,Female,27,Clothing,1,152,152
AUG-20230210-ELE-0,2023-02-10,CUST-72368,Male,33,Electronics,2,669,1338
AUG-20230210-BEA-4,2023-02-10,CUST-58695,Female,28,Beauty,5,114,570
AUG-20230210-BEA-3,2023-02-10,CUST-15793,Male,39,Beauty,1,134,134
AUG-20230210-BEA-2,2023-02-10,CUST-51627,Female,22,Beauty,5,146,730
AUG-20230210-BEA-1,2023-02-10,CUST-36917,Female,31,Beauty,2,46,92
AUG-20230210-BEA-0,2023-02-10,CUST-68608,Male,22,Beauty,1,105,105
AUG-20230210-ELE-1,2023-02-10,CUST-25372,Female,35,Electronics,1,218,218
AUG-20230211-CLO-2,2023-02-11,CUST-99388,Female,32,Clothing,3,82,246
AUG-20230211-CLO-1,2023-02-11,CUST-65835,Female,28,Clothing,2,421,842
AUG-20230211-CLO-0,2023-02-11,CUST-21908,Female,24,Clothing,2,169,338
AUG-20230211-ELE-4,2023-02-11,CUST-41131,Male,40,Electronics,1,378,378
AUG-20230211-ELE-3,2023-02-11,CUST-55671,Male,34,Electronics,2,1361,2722
AUG-20230211-ELE-2,2023-02-11,CUST-30936,Male,42,Electronics,1,1599,1599
AUG-20230211-ELE-0,2023-02-11,CUST-40431,Female,26,Electronics,2,1459,2918
AUG-20230211-BEA-4,2023-02-11,CUST-81354,Female,22,Beauty,4,60,240
AUG-20230211-BEA-3,2023-02-11,CUST-30307,Female,32,Beauty,2,129,258
AUG-20230211-BEA-2,2023-02-11,CUST-71610,Male,22,Beauty,4,151,604
AUG-20230211-BEA-1,2023-02-11,CUST-41881,Male,29,Beauty,2,116,232
AUG-20230211-BEA-0,2023-02-11,CUST-71997,Female,29,Beauty,5,76,380
AUG-20230211-ELE-1,2023-02-11,CUST-65668,Male,32,Electronics,2,221,442
AUG-20230212-ELE-2,2023-02-12,CUST-35851,Female,35,Electronics,2,512,1024
AUG-20230212-CLO-2,2023-02-12,CUST-97893,Female,22,Clothing,3,96,288
AUG-20230212-CLO-1,2023-02-12,CUST-18199,Female,36,Clothing,3,60,180
AUG-20230212-CLO-0,2023-02-12,CUST-78431,Female,24,Clothing,1,167,167
AUG-20230212-ELE-3,2023-02-12,CUST-15451,Female,34,Electronics,2,1419,2838
AUG-20230212-ELE-1,2023-02-12,CUST-34272,Male,42,Electronics,1,1591,1591
AUG-20230212-CLO-4,2023-02-12,CUST-30022,Female,32,Clothing,2,318,636
AUG-20230212-BEA-4,2023-02-12,CUST-94565,Female,24,Beauty,5,173,865
AUG-20230212-ELE-0,2023-02-12,CUST-76652,Male,18,Electronics,2,213,426
AUG-20230212-BEA-0,2023-02-12,CUST-17006,Male,22,Beauty,5,147,735
AUG-20230212-CLO-3,2023-02-12,CUST-18155,Female,24,Clothing,1,135,135
AUG-20230212-BEA-2,2023-02-12,CUST-15939,Female,20,Beauty,1,58,58
AUG-20230212-BEA-3,2023-02-12,CUST-31625,Male,26,Beauty,3,47,141
AUG-20230212-BEA-1,2023-02-12,CUST-85451,Female,22,Beauty,4,139,556
AUG-20230213-CLO-4,2023-02-13,CUST-37056,Female,26,Clothing,2,51,102
AUG-20230213-CLO-3,2023-02-13,CUST-57068,Female,36,Clothing,3,241,723
AUG-20230213-CLO-2,2023-02-13,CUST-55026,Male,21,Clothing,1,368,368
AUG-20230213-CLO-1,2023-02-13,CUST-23869,Female,31,Clothing,1,197,197
AUG-20230213-CLO-0,2023-02-13,CUST-18275,Female,26,Clothing,1,184,184
AUG-20230213-ELE-1,2023-02-13,CUST-56002,Female,37,Electronics,1,1473,1473
AUG-20230213-ELE-2,2023-02-13,CUST-52998,Male,38,Electronics,1,895,895
AUG-20230213-BEA-4,2023-02-13,CUST-34729,Female,19,Beauty,4,146,584
AUG-20230213-BEA-3,2023-02-13,CUST-92612,Female,30,Beauty,5,144,720
AUG-20230213-BEA-2,2023-02-13,CUST-13696,Female,23,Beauty,1,95,95
AUG-20230213-BEA-1,2023-02-13,CUST-95663,Female,25,Beauty,3,64,192
AUG-20230213-BEA-0,2023-02-13,CUST-95867,Female,20,Beauty,3,149,447
AUG-20230213-ELE-0,2023-02-13,CUST-36536,Female,26,Electronics,1,558,558
AUG-20230214-ELE-2,2023-02-14,CUST-22297,Female,32,Electronics,1,1207,1207
AUG-20230214-CLO-2,2023-02-14,CUST-29873,Male,34,Clothing,1,173,173
AUG-20230214-CLO-0,2023-02-14,CUST-43872,Female,28,Clothing,3,260,780
AUG-20230214-CLO-3,2023-02-14,CUST-11538,Female,25,Clothing,2,400,800
AUG-20230214-ELE-1,2023-02-14,CUST-40881,Female,23,Electronics,2,1151,2302
AUG-20230214-CLO-1,2023-02-14,CUST-75942,Female,32,Clothing,3,253,759
AUG-20230214-BEA-4,2023-02-14,CUST-75458,Female,31,Beauty,5,53,265
AUG-20230214-ELE-0,2023-02-14,CUST-37127,Male,33,Electronics,2,1293,2586
AUG-20230214-BEA-0,2023-02-14,CUST-42252,Male,28,Beauty,5,91,455
AUG-20230214-ELE-3,2023-02-14,CUST-21108,Male,35,Electronics,1,344,344
AUG-20230214-BEA-2,2023-02-14,CUST-87787,Male,26,Beauty,3,116,348
AUG-20230214-BEA-1,2023-02-14,CUST-98454,Female,26,Beauty,5,88,440
AUG-20230214-BEA-3,2023-02-14,CUST-36564,Female,25,Beauty,3,195,585
AUG-20230215-CLO-2,2023-02-15,CUST-82525,Male,21,Clothing,1,145,145
AUG-20230215-CLO-0,2023-02-15,CUST-21889,Female,35,Clothing,3,256,768
AUG-20230215-ELE-3,2023-02-15,CUST-37798,Female,31,Electronics,1,1302,1302
AUG-20230215-ELE-2,2023-02-15,CUST-14986,Male,24,Electronics,2,852,1704
AUG-20230215-CLO-3,2023-02-15,CUST-91938,Female,26,Clothing,3,80,240
AUG-20230215-ELE-0,2023-02-15,CUST-95842,Female,31,Electronics,2,938,1876
AUG-20230215-ELE-1,2023-02-15,CUST-28624,Female,35,Electronics,1,1353,1353
AUG-20230215-BEA-0,2023-02-15,CUST-44998,Female,21,Beauty,4,141,564
AUG-20230215-CLO-1,2023-02-15,CUST-47327,Female,32,Clothing,3,221,663
AUG-20230215-BEA-2,2023-02-15,CUST-28919,Female,18,Beauty,3,73,219
AUG-20230215-BEA-1,2023-02-15,CUST-83155,Female,26,Beauty,4,60,240
AUG-20230216-CLO-4,2023-02-16,CUST-92736,Male,30,Clothing,1,351,351
AUG-20230216-BEA-0,2023-02-16,CUST-13765,Female,26,Beauty,4,62,248
AUG-20230216-BEA-1,2023-02-16,CUST-32931,Female,24,Beauty,3,159,477
AUG-20230216-BEA-2,2023-02-16,CUST-65312,Female,24,Beauty,1,160,160
AUG-20230216-ELE-0,2023-02-16,CUST-69778,Male,22,Electronics,1,1390,1390
AUG-20230216-ELE-1,2023-02-16,CUST-75303,Male,34,Electronics,1,410,410
AUG-20230216-ELE-2,2023-02-16,CUST-40949,Female,32,Electronics,1,407,407
AUG-20230216-CLO-0,2023-02-16,CUST-26193,Male,31,Clothing,3,129,387
AUG-20230216-CLO-1,2023-02-16,CUST-46963,Male,33,Clothing,1,97,97
AUG-20230216-CLO-2,2023-02-16,CUST-89832,Male,22,Clothing,2,111,222
AUG-20230216-CLO-3,2023-02-16,CUST-65276,Male,27,Clothing,2,145,290
AUG-20230216-BEA-3,2023-02-16,CUST-72120,Male,18,Beauty,2,100,200
AUG-20230217-CLO-1,2023-02-17,CUST-24924,Female,20,Clothing,3,218,654
AUG-20230217-CLO-2,2023-02-17,CUST-43458,Female,30,Clothing,3,140,420
AUG-20230217-ELE-2,2023-02-17,CUST-20442,Male,30,Electronics,1,490,490
AUG-20230217-ELE-1,2023-02-17,CUST-70128,Male,34,Electronics,2,1234,2468
AUG-20230217-CLO-0,2023-02-17,CUST-76897,Male,31,Clothing,2,146,292
AUG-20230217-BEA-2,2023-02-17,CUST-78498,Female,28,Beauty,4,122,488
AUG-20230217-ELE-0,2023-02-17,CUST-72956,Male,34,Electronics,1,373,373
AUG-20230217-BEA-1,2023-02-17,CUST-94021,Male,29,Beauty,1,99,99
AUG-20230217-BEA-0,2023-02-17,CUST-34351,Female,26,Beauty,5,73,365
AUG-20230218-CLO-4,2023-02-18,CUST-76197,Male,32,Clothing,2,170,340
AUG-20230218-CLO-3,2023-02-18,CUST-94774,Male,32,Clothing,2,244,488
AUG-20230218-CLO-2,2023-02-18,CUST-58516,Male,31,Clothing,3,388,1164
AUG-20230218-CLO-1,2023-02-18,CUST-42828,Male,30,Clothing,2,76,152
AUG-20230218-CLO-0,2023-02-18,CUST-87243,Female,24,Clothing,1,190,190
AUG-20230218-ELE-2,2023-02-18,CUST-41174,Male,30,Electronics,2,1154,2308
AUG-20230218-ELE-0,2023-02-18,CUST-35398,Male,19,Electronics,2,1251,2502
AUG-20230218-BEA-3,2023-02-18,CUST-51094,Female,24,Beauty,1,35,35
AUG-20230218-BEA-2,2023-02-18,CUST-48506,Male,25,Beauty,4,212,848
AUG-20230218-BEA-1,2023-02-18,CUST-30025,Female,31,Beauty,1,121,121
AUG-20230218-BEA-0,2023-02-18,CUST-92214,Female,18,Beauty,1,179,179
AUG-20230218-ELE-1,2023-02-18,CUST-35500,Female,31,Electronics,2,1330,2660
AUG-20230219-CLO-0,2023-02-19,CUST-79724,Female,25,Clothing,1,320,320
AUG-20230219-CLO-3,2023-02-19,CUST-10192,Female,28,Clothing,2,392,784
AUG-20230219-CLO-2,2023-02-19,CUST-71744,Female,31,Clothing,1,126,126
AUG-20230219-CLO-1,2023-02-19,CUST-80463,Female,22,Clothing,1,105,105
AUG-20230219-ELE-3,2023-02-19,CUST-90201,Male,28,Electronics,1,1277,1277
AUG-20230219-CLO-4,2023-02-19,CUST-52056,Male,44,Clothing,1,352,352
AUG-20230219-ELE-1,2023-02-19,CUST-56313,Male,19,Electronics,2,333,666
AUG-20230219-ELE-0,2023-02-19,CUST-31113,Male,25,Electronics,2,1256,2512
AUG-20230219-BEA-2,2023-02-19,CUST-23917,Female,21,Beauty,5,179,895
AUG-20230219-BEA-1,2023-02-19,CUST-15520,Female,18,Beauty,4,148,592
AUG-20230219-BEA-0,2023-02-19,CUST-26322,Female,25,Beauty,2,127,254
AUG-20230219-ELE-2,2023-02-19,CUST-53370,Male,22,Electronics,1,662,662
AUG-20230220-CLO-2,2023-02-20,CUST-29996,Female,37,Clothing,1,261,261
AUG-20230220-CLO-1,2023-02-20,CUST-44660,Female,41,Clothing,1,184,184
AUG-20230220-CLO-0,2023-02-20,CUST-54535,Male,27,Clothing,3,168,504
AUG-20230220-ELE-3,2023-02-20,CUST-18026,Male,31,Electronics,2,1051,2102
AUG-20230220-ELE-2,2023-02-20,CUST-37197,Male,26,Electronics,2,232,464
AUG-20230220-CLO-3,2023-02-20,CUST-87241,Male,22,Clothing,1,267,267
AUG-20230220-ELE-0,2023-02-20,CUST-86848,Male,36,Electronics,1,933,933
AUG-20230220-BEA-2,2023-02-20,CUST-87535,Female,33,Beauty,2,154,308
AUG-20230220-BEA-1,2023-02-20,CUST-47405,Female,25,Beauty,3,163,489
AUG-20230220-BEA-0,2023-02-20,CUST-10717,Female,21,Beauty,1,135,135
AUG-20230220-ELE-1,2023-02-20,CUST-12382,Male,26,Electronics,2,541,1082
AUG-20230221-CLO-3,2023-02-21,CUST-88278,Male,21,Clothing,2,236,472
AUG-20230221-CLO-2,2023-02-21,CUST-29259,Male,33,Clothing,2,142,284
AUG-20230221-CLO-1,2023-02-21,CUST-13748,Female,32,Clothing,1,75,75
AUG-20230221-CLO-0,2023-02-21,CUST-85542,Female,23,Clothing,3,260,780
AUG-20230221-ELE-3,2023-02-21,CUST-83493,Male,36,Electronics,1,1128,1128
AUG-20230221-ELE-2,2023-02-21,CUST-41709,Male,39,Electronics,2,1421,2842
AUG-20230221-ELE-0,2023-02-21,CUST-70593,Male,24,Electronics,1,796,796
AUG-20230221-BEA-2,2023-02-21,CUST-16859,Female,23,Beauty,5,158,790
AUG-20230221-BEA-1,2023-02-21,CUST-49178,Female,36,Beauty,2,104,208
AUG-20230221-BEA-0,2023-02-21,CUST-97796,Female,20,Beauty,2,66,132
AUG-20230221-ELE-1,2023-02-21,CUST-86280,Male,35,Electronics,2,584,1168
AUG-20230222-CLO-3,2023-02-22,CUST-94425,Female,25,Clothing,3,397,1191
AUG-20230222-CLO-2,2023-02-22,CUST-57574,Female,32,Clothing,3,229,687
AUG-20230222-CLO-1,2023-02-22,CUST-40908,Female,35,Clothing,2,61,122
AUG-20230222-CLO-0,2023-02-22,CUST-32164,Male,25,Clothing,1,235,235
AUG-20230222-ELE-3,2023-02-22,CUST-46289,Male,46,Electronics,1,590,590
AUG-20230222-ELE-4,2023-02-22,CUST-15741,Female,22,Electronics,1,1081,1081
AUG-20230222-ELE-1,2023-02-22,CUST-75206,Male,31,Electronics,2,316,632
AUG-20230222-ELE-0,2023-02-22,CUST-42933,Female,30,Electronics,2,688,1376
AUG-20230222-BEA-2,2023-02-22,CUST-86234,Female,32,Beauty,5,145,725
AUG-20230222-BEA-1,2023-02-22,CUST-38302,Female,30,Beauty,3,137,411
AUG-20230222-BEA-0,2023-02-22,CUST-60357,Female,32,Beauty,2,36,72
AUG-20230222-ELE-2,2023-02-22,CUST-86312,Female,39,Electronics,2,927,1854
AUG-20230223-CLO-4,2023-02-23,CUST-89655,Male,19,Clothing,3,347,1041
AUG-20230223-CLO-3,2023-02-23,CUST-55619,Male,27,Clothing,2,258,516
AUG-20230223-CLO-2,2023-02-23,CUST-93014,Female,27,Clothing,1,61,61
AUG-20230223-CLO-1,2023-02-23,CUST-45903,Male,25,Clothing,3,323,969
